Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Displacement	Cylinders	Transmission	Gears	CityCO2	HwyCO2	CombCO2
2019	Honda	Acura	NSX	All Wheel Drive	21	22	21	3.5	6	Auto(AM-S9)	9	419	406	420
2019	FCA US LLC	ALFA ROMEO	4C	"2-Wheel Drive, Rear"	24	34	28	1.8	4	Auto(AM6)	6	365	259	317
2019	aston martin	Aston Martin Lagonda Ltd	Vantage V8	"2-Wheel Drive, Rear"	18	25	21	4.0	8	Auto(S8)	8	494	364	435
2019	Volkswagen Group of	Audi	TT Roadster quattro	All Wheel Drive	23	31	26	2.0	4	Auto(AM-S7)	7	384	285	340
2019	BMW	BMW	Z4 sDrive30i	"2-Wheel Drive, Rear"	25	32	28	2.0	4	Auto(S8)	8	355	278	321
2019	Volkswagen Group of	Bugatti	Chiron	All Wheel Drive	9	14	11	8.0	16	Auto(AM-S7)	7	1010	632	840
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	12	20	15	6.2	8	Auto(S8)	8	742	456	613
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	15	25	18	6.2	8	Auto(S8)	8	599	357	490
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(S8)	8	654	384	532
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	13	19	15	6.2	8	Manual(M7)	7	691	472	592
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	15	22	17	6.2	8	Manual(M7)	7	601	403	512
2019	General Motors	Chevrolet	CORVETTE	"2-Wheel Drive, Rear"	16	25	19	6.2	8	Manual(M7)	7	555	355	465
2019	Ferrari	"Ferrari North America, Inc."	488 gtb	"2-Wheel Drive, Rear"	16	22	18	3.9	8	Auto(AM7)	7	568	406	495
2019	Ferrari	"Ferrari North America, Inc."	488 gtb	"2-Wheel Drive, Rear"	15	22	18	3.9	8	Auto(AM7)	7	580	405	501
2019	Ferrari	"Ferrari North America, Inc."	488 Pista	"2-Wheel Drive, Rear"	15	20	17	3.9	8	Auto(AM7)	7	587	448	524
2019	Ferrari	"Ferrari North America, Inc."	488 Pista Spider	"2-Wheel Drive, Rear"	15	19	17	3.9	8	Auto(AM7)	7	593	457	531
2019	Ferrari	"Ferrari North America, Inc."	488 Spider	"2-Wheel Drive, Rear"	16	22	18	3.9	8	Auto(AM7)	7	568	406	495
2019	Ferrari	"Ferrari North America, Inc."	488 Spider	"2-Wheel Drive, Rear"	15	22	18	3.9	8	Auto(AM7)	7	580	405	501
2019	Ferrari	"Ferrari North America, Inc."	812 Superfast	"2-Wheel Drive, Rear"	12	16	13	6.5	12	Auto(AM7)	7	747	557	661
2019	FCA US LLC	FIAT	124 Spider	"2-Wheel Drive, Rear"	25	36	29	1.4	4	Auto(A6)	6	348	245	302
2019	FCA US LLC	FIAT	124 Spider	"2-Wheel Drive, Rear"	26	35	30	1.4	4	Manual(M6)	6	337	250	298
2019	Ford Motor Company	Ford	FORD GT	"2-Wheel Drive, Rear"	11	18	14	3.5	6	Auto(AM7)	7	779	501	654
2019	Jaguar Land Rover L	Jaguar	F-TYPE Convertible	"2-Wheel Drive, Rear"	23	30	26	2.0	4	Auto(S8)	8	386	296	346
2019	Jaguar Land Rover L	Jaguar	F-TYPE Convertible	"2-Wheel Drive, Rear"	20	28	23	3.0	6	Auto(S8)	8	447	320	390
2019	Jaguar Land Rover L	Jaguar	F-TYPE Convertible Manual	"2-Wheel Drive, Rear"	16	24	19	3.0	6	Manual(M6)	6	562	371	476
2019	Jaguar Land Rover L	Jaguar	F-TYPE Coupe	"2-Wheel Drive, Rear"	23	30	26	2.0	4	Auto(S8)	8	386	296	346
2019	Jaguar Land Rover L	Jaguar	F-TYPE Coupe	"2-Wheel Drive, Rear"	20	28	23	3.0	6	Auto(S8)	8	447	320	390
2019	Jaguar Land Rover L	Jaguar	F-TYPE Coupe Manual	"2-Wheel Drive, Rear"	16	24	19	3.0	6	Manual(M6)	6	562	371	476
2019	Jaguar Land Rover L	Jaguar	F-TYPE R AWD Convertible	All Wheel Drive	15	23	18	5.0	8	Auto(S8)	8	588	392	500
2019	Jaguar Land Rover L	Jaguar	F-TYPE R AWD Coupe	All Wheel Drive	15	23	18	5.0	8	Auto(S8)	8	588	392	500
2019	Jaguar Land Rover L	Jaguar	F-TYPE S AWD Convertible	All Wheel Drive	18	26	21	3.0	6	Auto(S8)	8	490	347	426
2019	Jaguar Land Rover L	Jaguar	F-TYPE S AWD Coupe	All Wheel Drive	18	26	21	3.0	6	Auto(S8)	8	490	347	426
2019	Jaguar Land Rover L	Jaguar	F-TYPE S Convertible	"2-Wheel Drive, Rear"	19	27	22	3.0	6	Auto(S8)	8	468	333	407
2019	Jaguar Land Rover L	Jaguar	F-TYPE S Convertible Manual	"2-Wheel Drive, Rear"	15	24	18	3.0	6	Manual(M6)	6	574	376	485
2019	Jaguar Land Rover L	Jaguar	F-TYPE S Coupe	"2-Wheel Drive, Rear"	19	27	22	3.0	6	Auto(S8)	8	468	333	407
2019	Jaguar Land Rover L	Jaguar	F-TYPE S Coupe Manual	"2-Wheel Drive, Rear"	15	24	18	3.0	6	Manual(M6)	6	574	376	485
2019	Jaguar Land Rover L	Jaguar	F-TYPE SVR AWD Convertible GEN2	All Wheel Drive	16	24	18	5.0	8	Auto(S8)	8	571	369	481
2019	Jaguar Land Rover L	Jaguar	F-TYPE SVR AWD Coupe GEN2	All Wheel Drive	16	24	18	5.0	8	Auto(S8)	8	571	369	481
2019	Volkswagen Group of	Lamborghini	Aventador Coupe	All Wheel Drive	9	15	11	6.5	12	Auto(AM-S7)	7	959	570	784
2019	Volkswagen Group of	Lamborghini	Aventador Roadster	All Wheel Drive	9	15	11	6.5	12	Auto(AM-S7)	7	971	577	794
2019	Volkswagen Group of	Lamborghini	Huracan	All Wheel Drive	13	18	15	5.2	10	Auto(AM-S7)	7	672	493	592
2019	Volkswagen Group of	Lamborghini	Huracan 2WD	"2-Wheel Drive, Rear"	13	18	15	5.2	10	Auto(AM-S7)	7	663	489	585
2019	Volkswagen Group of	Lamborghini	Huracan Spyder	All Wheel Drive	13	18	15	5.2	10	Auto(AM-S7)	7	672	493	592
2019	Volkswagen Group of	Lamborghini	Huracan Spyder 2WD	"2-Wheel Drive, Rear"	13	18	15	5.2	10	Auto(AM-S7)	7	663	489	585
2019	MAZDA	MAZDA	MX-5	"2-Wheel Drive, Rear"	26	35	30	2.0	4	Auto(S6)	6	339	251	299
2019	MAZDA	MAZDA	MX-5	"2-Wheel Drive, Rear"	26	34	29	2.0	4	Manual(M6)	6	338	264	305
2019	Mercedes-Benz	Mercedes-Benz	AMG GT (coupe)	"2-Wheel Drive, Rear"	16	22	18	4.0	8	Auto(AM7)	7	560	400	488
2019	Mercedes-Benz	Mercedes-Benz	AMG GT (roadster)	"2-Wheel Drive, Rear"	16	22	18	4.0	8	Auto(AM7)	7	560	400	488
2019	Mercedes-Benz	Mercedes-Benz	AMG GT C (coupe)	"2-Wheel Drive, Rear"	15	21	17	4.0	8	Auto(AM7)	7	572	426	506
2019	Mercedes-Benz	Mercedes-Benz	AMG GT C (roadster)	"2-Wheel Drive, Rear"	15	21	17	4.0	8	Auto(AM7)	7	572	426	506
2019	Mercedes-Benz	Mercedes-Benz	AMG GT R (coupe)	"2-Wheel Drive, Rear"	15	20	17	4.0	8	Auto(AM7)	7	594	443	526
2019	Mercedes-Benz	Mercedes-Benz	AMG GT S (coupe)	"2-Wheel Drive, Rear"	16	22	18	4.0	8	Auto(AM7)	7	560	404	489
2019	Mercedes-Benz	Mercedes-Benz	AMG SL 63	"2-Wheel Drive, Rear"	15	23	18	5.5	8	Auto(A7)	7	575	382	488
2019	Mercedes-Benz	Mercedes-Benz	AMG SLC 43	"2-Wheel Drive, Rear"	20	29	23	3.0	6	Auto(A9)	9	445	307	383
2019	Mercedes-Benz	Mercedes-Benz	SL 450	"2-Wheel Drive, Rear"	20	28	23	3.0	6	Auto(A9)	9	444	318	387
2019	Mercedes-Benz	Mercedes-Benz	SL 550	"2-Wheel Drive, Rear"	17	25	20	4.7	8	Auto(A9)	9	506	348	435
2019	Mercedes-Benz	Mercedes-Benz	SLC 300	"2-Wheel Drive, Rear"	23	32	27	2.0	4	Auto(A9)	9	376	273	330
2019	Nissan	NISSAN	370Z	"2-Wheel Drive, Rear"	19	26	22	3.7	6	Auto(S7)	7	467	339	409
2019	Nissan	NISSAN	370Z	"2-Wheel Drive, Rear"	17	26	20	3.7	6	Manual(M6)	6	524	348	445
2019	Nissan	NISSAN	370Z Roadster	"2-Wheel Drive, Rear"	18	25	21	3.7	6	Auto(S7)	7	488	358	429
2019	Porsche	Porsche	911 GT2 RS	"2-Wheel Drive, Rear"	15	21	17	3.8	6	Auto(AM-S7)	7	576	423	507
2019	Porsche	Porsche	911 GT3	"2-Wheel Drive, Rear"	15	20	17	4.0	6	Auto(AM-S7)	7	591	437	522
2019	Porsche	Porsche	911 GT3	"2-Wheel Drive, Rear"	13	21	16	4.0	6	Manual(M6)	6	677	431	566
2019	Porsche	Porsche	911 GT3 RS	"2-Wheel Drive, Rear"	15	19	16	4.0	6	Auto(AM-S7)	7	603	460	539
2019	Porsche	Porsche	911 GT3 Touring	"2-Wheel Drive, Rear"	14	21	17	4.0	6	Manual(M6)	6	632	422	538
2019	Porsche	Porsche	911 Speedster	"2-Wheel Drive, Rear"	14	19	16	4.0	6	Manual(M6)	6	651	456	564
2019	Porsche	Porsche	Boxster	"2-Wheel Drive, Rear"	22	29	25	2.0	4	Auto(AM-S7)	7	396	300	353
2019	Porsche	Porsche	Boxster	"2-Wheel Drive, Rear"	21	28	24	2.0	4	Manual(M6)	6	415	312	369
2019	Porsche	Porsche	Boxster GTS	"2-Wheel Drive, Rear"	20	26	22	2.5	4	Auto(AM-S7)	7	445	345	400
2019	Porsche	Porsche	Boxster GTS	"2-Wheel Drive, Rear"	19	25	21	2.5	4	Manual(M6)	6	462	354	413
2019	Porsche	Porsche	Boxster S	"2-Wheel Drive, Rear"	21	28	24	2.5	4	Auto(AM-S7)	7	416	317	372
2019	Porsche	Porsche	Boxster S	"2-Wheel Drive, Rear"	20	26	22	2.5	4	Manual(M6)	6	453	338	401
2019	Porsche	Porsche	Cayman	"2-Wheel Drive, Rear"	22	29	25	2.0	4	Auto(AM-S7)	7	396	300	353
2019	Porsche	Porsche	Cayman	"2-Wheel Drive, Rear"	21	28	24	2.0	4	Manual(M6)	6	415	312	369
2019	Porsche	Porsche	Cayman GTS	"2-Wheel Drive, Rear"	20	26	22	2.5	4	Auto(AM-S7)	7	445	345	400
2019	Porsche	Porsche	Cayman GTS	"2-Wheel Drive, Rear"	19	25	21	2.5	4	Manual(M6)	6	462	354	413
2019	Porsche	Porsche	Cayman S	"2-Wheel Drive, Rear"	21	28	24	2.5	4	Auto(AM-S7)	7	416	317	372
2019	Porsche	Porsche	Cayman S	"2-Wheel Drive, Rear"	20	26	22	2.5	4	Manual(M6)	6	453	338	401
2019	RUF	RUF Automobile GmbH	RUFTURBO12/CTR3/CTR2017	"2-Wheel Drive, Rear"	16	20	18	3.8	6	Manual(M7)	7	542	442	497
2019	aston martin	Aston Martin Lagonda Ltd	DB11 V12	"2-Wheel Drive, Rear"	15	22	18	5.2	12	Auto(S8)	8	579	397	497
2019	aston martin	Aston Martin Lagonda Ltd	DB11 V8	"2-Wheel Drive, Rear"	18	24	20	4.0	8	Auto(S8)	8	486	365	431
2019	aston martin	Aston Martin Lagonda Ltd	DBS	"2-Wheel Drive, Rear"	14	22	17	5.2	12	Auto(S8)	8	618	404	522
2019	aston martin	Aston Martin Lagonda Ltd	Vanquish S	"2-Wheel Drive, Rear"	13	21	16	6.0	12	Auto(S8)	8	659	428	555
2019	Ferrari	"Ferrari North America, Inc."	GTC4Lusso	Part-time 4-Wheel Drive	12	17	13	6.3	12	Auto(AM7)	7	764	535	661
2019	Ferrari	"Ferrari North America, Inc."	GTC4Lusso T	"2-Wheel Drive, Rear"	15	21	17	3.9	8	Auto(AM7)	7	609	420	524
2019	Ferrari	"Ferrari North America, Inc."	Portofino	"2-Wheel Drive, Rear"	16	22	18	3.9	8	Auto(AM7)	7	560	394	485
2019	FCA US LLC	FIAT	500	"2-Wheel Drive, Front"	24	32	27	1.4	4	Auto(A6)	6	365	279	326
2019	FCA US LLC	FIAT	500	"2-Wheel Drive, Front"	28	33	30	1.4	4	Manual(M5)	5	323	269	299
2019	FCA US LLC	FIAT	500 Abarth	"2-Wheel Drive, Front"	24	32	27	1.4	4	Auto(A6)	6	365	279	326
2019	FCA US LLC	FIAT	500 Abarth	"2-Wheel Drive, Front"	28	33	30	1.4	4	Manual(M5)	5	323	269	299
2019	BMW	Mini	COOPER CONVERTIBLE	"2-Wheel Drive, Front"	27	35	30	1.5	3	Auto(S6)	6	331	255	297
2019	BMW	Mini	COOPER CONVERTIBLE	"2-Wheel Drive, Front"	28	37	31	1.5	3	Manual(M6)	6	318	238	282
2019	BMW	Mini	COOPER S CONVERTIBLE	"2-Wheel Drive, Front"	25	33	28	2.0	4	Auto(S6)	6	351	270	315
2019	BMW	Mini	COOPER S CONVERTIBLE	"2-Wheel Drive, Front"	23	32	26	2.0	4	Manual(M6)	6	389	275	338
2019	BMW	Mini	JOHN COOPER WORKS CONVERTIBLE	"2-Wheel Drive, Front"	25	33	28	2.0	4	Auto(S6)	6	351	270	315
2019	BMW	Mini	JOHN COOPER WORKS CONVERTIBLE	"2-Wheel Drive, Front"	22	31	25	2.0	4	Manual(M6)	6	401	287	350
2019	Porsche	Porsche	911 Carrera	"2-Wheel Drive, Rear"	22	30	25	3.0	6	Auto(AM-S7)	7	400	301	355
2019	Porsche	Porsche	911 Carrera	"2-Wheel Drive, Rear"	20	29	23	3.0	6	Manual(M7)	7	446	304	382
2019	Porsche	Porsche	911 Carrera 4	4-Wheel Drive	22	28	24	3.0	6	Auto(AM-S7)	7	403	311	362
2019	Porsche	Porsche	911 Carrera 4	4-Wheel Drive	20	28	23	3.0	6	Manual(M7)	7	453	312	389
2019	Porsche	Porsche	911 Carrera 4 Cabriolet	4-Wheel Drive	21	28	24	3.0	6	Auto(AM-S7)	7	414	316	370
2019	Porsche	Porsche	911 Carrera 4 Cabriolet	4-Wheel Drive	19	28	22	3.0	6	Manual(M7)	7	458	318	395
2019	Porsche	Porsche	911 Carrera 4 GTS	4-Wheel Drive	20	26	22	3.0	6	Auto(AM-S7)	7	445	345	400
2019	Porsche	Porsche	911 Carrera 4 GTS	4-Wheel Drive	18	26	21	3.0	6	Manual(M7)	7	479	334	414
2019	Porsche	Porsche	911 Carrera 4 GTS Cabriolet	4-Wheel Drive	20	25	22	3.0	6	Auto(AM-S7)	7	446	349	402
2019	Porsche	Porsche	911 Carrera 4 GTS Cabriolet	4-Wheel Drive	18	26	21	3.0	6	Manual(M7)	7	483	341	419
2019	Porsche	Porsche	911 Carrera 4S	4-Wheel Drive	21	28	24	3.0	6	Auto(AM-S7)	7	417	320	373
2019	Porsche	Porsche	911 Carrera 4S	4-Wheel Drive	20	28	23	3.0	6	Manual(M7)	7	452	317	392
2019	Porsche	Porsche	911 Carrera 4S Cabriolet	4-Wheel Drive	21	28	24	3.0	6	Auto(AM-S7)	7	413	321	371
2019	Porsche	Porsche	911 Carrera 4S Cabriolet	4-Wheel Drive	19	28	22	3.0	6	Manual(M7)	7	459	320	396
2019	Porsche	Porsche	911 Carrera Cabriolet	"2-Wheel Drive, Rear"	22	28	24	3.0	6	Auto(AM-S7)	7	407	313	365
2019	Porsche	Porsche	911 Carrera Cabriolet	"2-Wheel Drive, Rear"	20	29	23	3.0	6	Manual(M7)	7	452	310	388
2019	Porsche	Porsche	911 Carrera GTS	"2-Wheel Drive, Rear"	20	26	23	3.0	6	Auto(AM-S7)	7	432	341	391
2019	Porsche	Porsche	911 Carrera GTS	"2-Wheel Drive, Rear"	18	26	21	3.0	6	Manual(M7)	7	486	335	418
2019	Porsche	Porsche	911 Carrera GTS Cabriolet	"2-Wheel Drive, Rear"	20	26	22	3.0	6	Auto(AM-S7)	7	445	346	400
2019	Porsche	Porsche	911 Carrera GTS Cabriolet	"2-Wheel Drive, Rear"	18	26	21	3.0	6	Manual(M7)	7	478	337	415
2019	Porsche	Porsche	911 Carrera S	"2-Wheel Drive, Rear"	22	28	24	3.0	6	Auto(AM-S7)	7	405	312	363
2019	Porsche	Porsche	911 Carrera S	"2-Wheel Drive, Rear"	20	29	23	3.0	6	Manual(M7)	7	453	311	389
2019	Porsche	Porsche	911 Carrera S Cabriolet	"2-Wheel Drive, Rear"	22	28	24	3.0	6	Auto(AM-S7)	7	409	315	367
2019	Porsche	Porsche	911 Carrera S Cabriolet	"2-Wheel Drive, Rear"	20	28	23	3.0	6	Manual(M7)	7	453	315	391
2019	Porsche	Porsche	911 Carrera T	"2-Wheel Drive, Rear"	20	26	22	3.0	6	Auto(AM-S7)	7	446	342	399
2019	Porsche	Porsche	911 Carrera T	"2-Wheel Drive, Rear"	16	25	19	3.0	6	Manual(M7)	7	549	353	461
2019	Porsche	Porsche	911 Targa 4	4-Wheel Drive	22	28	24	3.0	6	Auto(AM-S7)	7	409	315	367
2019	Porsche	Porsche	911 Targa 4	4-Wheel Drive	19	28	22	3.0	6	Manual(M7)	7	458	318	395
2019	Porsche	Porsche	911 Targa 4 GTS	4-Wheel Drive	20	26	22	3.0	6	Auto(AM-S7)	7	452	345	404
2019	Porsche	Porsche	911 Targa 4 GTS	4-Wheel Drive	18	26	21	3.0	6	Manual(M7)	7	495	345	428
2019	Porsche	Porsche	911 Targa 4S	4-Wheel Drive	21	27	24	3.0	6	Auto(AM-S7)	7	420	322	376
2019	Porsche	Porsche	911 Targa 4S	4-Wheel Drive	19	28	22	3.0	6	Manual(M7)	7	459	320	396
2019	Porsche	Porsche	911 Turbo	All Wheel Drive	19	24	21	3.8	6	Auto(AM-S7)	7	475	371	428
2019	Porsche	Porsche	911 Turbo Cabriolet	All Wheel Drive	19	24	21	3.8	6	Auto(AM-S7)	7	476	373	430
2019	Porsche	Porsche	911 Turbo S	All Wheel Drive	19	24	21	3.8	6	Auto(AM-S7)	7	475	371	428
2019	Porsche	Porsche	911 Turbo S Cabriolet	All Wheel Drive	19	24	21	3.8	6	Auto(AM-S7)	7	476	373	430
2019	Porsche	Porsche	911 Turbo S Exclusive Cabriolet	All Wheel Drive	16	22	18	3.8	6	Auto(AM-S7)	7	535	407	478
2019	Subaru	Subaru	BRZ	"2-Wheel Drive, Rear"	24	33	27	2.0	4	Auto(S6)	6	365	270	322
2019	Subaru	Subaru	BRZ	"2-Wheel Drive, Rear"	21	29	24	2.0	4	Manual(M6)	6	422	309	371
2019	Toyota	TOYOTA	86	"2-Wheel Drive, Rear"	24	32	27	2.0	4	Auto(S6)	6	372	274	328
2019	Toyota	TOYOTA	86	"2-Wheel Drive, Rear"	21	28	24	2.0	4	Manual(M6)	6	421	314	373
2019	aston martin	Aston Martin Lagonda Ltd	Rapide S	"2-Wheel Drive, Rear"	14	21	17	6.0	12	Auto(S8)	8	631	413	533
2019	Volkswagen Group of	Audi	A3	"2-Wheel Drive, Front"	26	35	29	2.0	4	Auto(AM-S7)	7	343	255	303
2019	Volkswagen Group of	Audi	A3 Cabriolet	"2-Wheel Drive, Front"	26	35	29	2.0	4	Auto(AM-S7)	7	343	255	303
2019	Volkswagen Group of	Audi	A3 Cabriolet quattro	All Wheel Drive	22	30	25	2.0	4	Auto(AM-S7)	7	402	298	355
2019	Volkswagen Group of	Audi	A3 quattro	All Wheel Drive	22	30	25	2.0	4	Auto(AM-S7)	7	413	300	362
2019	Volkswagen Group of	Audi	A5 Cabriolet quattro	All Wheel Drive	23	34	27	2.0	4	Auto(AM-S7)	7	379	266	328
2019	Volkswagen Group of	Audi	A5 quattro	All Wheel Drive	23	34	27	2.0	4	Auto(AM-S7)	7	379	266	328
2019	Volkswagen Group of	Audi	RS 3	All Wheel Drive	19	28	22	2.5	5	Auto(AM-S7)	7	465	315	397
2019	Volkswagen Group of	Audi	RS 5	All Wheel Drive	18	27	21	2.9	6	Auto(S8)	8	500	326	422
2019	Volkswagen Group of	Audi	S3	All Wheel Drive	22	29	25	2.0	4	Auto(AM-S7)	7	403	302	358
2019	Volkswagen Group of	Audi	S5	All Wheel Drive	21	30	24	3.0	6	Auto(S8)	8	428	301	371
2019	Volkswagen Group of	Audi	S5 Cabriolet	All Wheel Drive	21	29	24	3.0	6	Auto(S8)	8	432	309	377
2019	Volkswagen Group of	Audi	TT Coupe quattro	All Wheel Drive	23	31	26	2.0	4	Auto(AM-S7)	7	384	285	340
2019	Volkswagen Group of	Audi	TT RS	All Wheel Drive	20	28	23	2.5	5	Auto(AM-S7)	7	449	313	388
2019	Volkswagen Group of	Audi	TTS Coupe	All Wheel Drive	23	29	25	2.0	4	Auto(AM-S7)	7	391	310	354
2019	BMW	BMW	230i Convertible	"2-Wheel Drive, Rear"	23	33	27	2.0	4	Auto(S8)	8	383	272	333
2019	BMW	BMW	230i Coupe	"2-Wheel Drive, Rear"	24	35	28	2.0	4	Auto(S8)	8	370	255	318
2019	BMW	BMW	230i Coupe	"2-Wheel Drive, Rear"	21	32	25	2.0	4	Manual(M6)	6	422	275	356
2019	BMW	BMW	230i xDrive Convertible	All Wheel Drive	23	33	27	2.0	4	Auto(S8)	8	381	270	331
2019	BMW	BMW	230i xDrive Coupe	All Wheel Drive	24	33	27	2.0	4	Auto(S8)	8	374	268	326
2019	BMW	BMW	430i Convertible	"2-Wheel Drive, Rear"	24	34	27	2.0	4	Auto(S8)	8	375	260	324
2019	BMW	BMW	430i xDrive Convertible	All Wheel Drive	22	32	26	2.0	4	Auto(S8)	8	401	275	344
2019	BMW	BMW	440i Convertible	"2-Wheel Drive, Rear"	21	29	24	3.0	6	Auto(S8)	8	427	303	371
2019	BMW	BMW	440i xDrive Convertible	All Wheel Drive	20	29	23	3.0	6	Auto(S8)	8	445	307	383
2019	BMW	BMW	M2 Competition	"2-Wheel Drive, Rear"	17	23	19	3.0	6	Auto(AM-S7)	7	535	390	470
2019	BMW	BMW	M2 Competition	"2-Wheel Drive, Rear"	18	25	20	3.0	6	Manual(M6)	6	505	360	440
2019	BMW	BMW	M240i Convertible	"2-Wheel Drive, Rear"	21	30	24	3.0	6	Auto(S8)	8	424	298	367
2019	BMW	BMW	M240i Convertible	"2-Wheel Drive, Rear"	18	27	21	3.0	6	Manual(M6)	6	481	329	413
2019	BMW	BMW	M240i Coupe	"2-Wheel Drive, Rear"	21	30	24	3.0	6	Auto(S8)	8	424	298	367
2019	BMW	BMW	M240i Coupe	"2-Wheel Drive, Rear"	18	27	21	3.0	6	Manual(M6)	6	480	331	413
2019	BMW	BMW	M240i Coupe M Performance	"2-Wheel Drive, Rear"	21	30	24	3.0	6	Auto(S8)	8	424	298	367
2019	BMW	BMW	M240i Coupe M Performance	"2-Wheel Drive, Rear"	18	27	21	3.0	6	Manual(M6)	6	480	331	413
2019	BMW	BMW	M240i xDrive Convertible	All Wheel Drive	21	30	24	3.0	6	Auto(S8)	8	426	296	368
2019	BMW	BMW	M240i xDrive Coupe	All Wheel Drive	21	30	24	3.0	6	Auto(S8)	8	426	296	368
2019	BMW	BMW	M240i xDrive Coupe M Performance	All Wheel Drive	21	30	24	3.0	6	Auto(S8)	8	426	296	368
2019	BMW	BMW	M4 Convertible	"2-Wheel Drive, Rear"	16	22	19	3.0	6	Auto(AM-S7)	7	548	399	481
2019	BMW	BMW	M4 Convertible	"2-Wheel Drive, Rear"	17	25	20	3.0	6	Manual(M6)	6	525	358	450
2019	BMW	BMW	M4 Convertible Competition	"2-Wheel Drive, Rear"	16	22	19	3.0	6	Auto(AM-S7)	7	548	399	481
2019	BMW	BMW	M4 Convertible Competition	"2-Wheel Drive, Rear"	17	25	20	3.0	6	Manual(M6)	6	525	358	450
2019	BMW	BMW	M850i xDrive Convertible	All Wheel Drive	17	26	20	4.4	8	Auto(S8)	8	506	347	434
2019	BMW	BMW	M850i xDrive Coupe	All Wheel Drive	18	25	20	4.4	8	Auto(S8)	8	502	348	433
2019	General Motors	Buick	CASCADA	"2-Wheel Drive, Rear"	21	29	24	1.6	4	Auto(S6)	6	431	301	373
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	22	31	25	2.0	4	Auto(S8)	8	408	288	354
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	20	30	23	2.0	4	Manual(M6)	6	447	295	379
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	19	29	22	3.6	6	Auto(S8)	8	465	311	396
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	16	27	20	3.6	6	Manual(M6)	6	538	332	445
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	16	27	20	6.2	8	Auto(S10)	10	545	333	450
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	13	21	16	6.2	8	Auto(S10)	10	691	424	571
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	16	24	19	6.2	8	Manual(M6)	6	563	373	477
2019	General Motors	Chevrolet	CAMARO	"2-Wheel Drive, Rear"	14	20	16	6.2	8	Manual(M6)	6	654	456	565
2019	General Motors	Chevrolet	SPARK	"2-Wheel Drive, Front"	30	38	33	1.4	4	Auto(AV)	1	298	237	271
2019	General Motors	Chevrolet	SPARK	"2-Wheel Drive, Front"	29	38	33	1.4	4	Manual(M5)	5	303	236	273
2019	General Motors	Chevrolet	SPARK ACTIV	"2-Wheel Drive, Front"	30	37	33	1.4	4	Auto(AV)	1	298	240	271
2019	General Motors	Chevrolet	SPARK ACTIV	"2-Wheel Drive, Front"	29	37	32	1.4	4	Manual(M5)	5	303	240	278
2019	Ford Motor Company	Ford	Fiesta FWD	"2-Wheel Drive, Front"	27	37	31	1.6	4	Auto(AM-S6)	6	329	241	286
2019	Ford Motor Company	Ford	Fiesta FWD	"2-Wheel Drive, Front"	27	35	30	1.6	4	Manual(M5)	5	327	254	294
2019	Ford Motor Company	Ford	MUSTANG	"2-Wheel Drive, Rear"	21	32	25	2.3	4	Auto(S10)	10	423	274	355
2019	Ford Motor Company	Ford	MUSTANG	"2-Wheel Drive, Rear"	21	31	25	2.3	4	Manual(M6)	6	416	289	359
2019	Ford Motor Company	Ford	MUSTANG	"2-Wheel Drive, Rear"	16	25	19	5.0	8	Auto(S10)	10	570	349	471
2019	Ford Motor Company	Ford	MUSTANG	"2-Wheel Drive, Rear"	15	24	18	5.0	8	Manual(M6)	6	585	367	490
2019	Ford Motor Company	Ford	MUSTANG BULLITT	"2-Wheel Drive, Rear"	15	24	18	5.0	8	Manual(M6)	6	585	367	490
2019	Ford Motor Company	Ford	MUSTANG CONVERTIBLE	"2-Wheel Drive, Rear"	20	28	23	2.3	4	Auto(S10)	10	449	317	389
2019	Ford Motor Company	Ford	MUSTANG CONVERTIBLE	"2-Wheel Drive, Rear"	20	28	23	2.3	4	Manual(M6)	6	443	316	385
2019	Ford Motor Company	Ford	MUSTANG CONVERTIBLE	"2-Wheel Drive, Rear"	15	24	18	5.0	8	Auto(S10)	10	585	377	491
2019	Ford Motor Company	Ford	MUSTANG PERFORMANCE PACKAGE	"2-Wheel Drive, Rear"	20	28	23	2.3	4	Auto(S10)	10	444	318	386
2019	Ford Motor Company	Ford	MUSTANG PERFORMANCE PACKAGE	"2-Wheel Drive, Rear"	20	27	23	2.3	4	Manual(M6)	6	443	328	385
2019	Ford Motor Company	Ford	SHELBY GT350 MUSTANG	"2-Wheel Drive, Rear"	14	21	16	5.2	8	Manual(M6)	6	649	427	549
